tmdb_id,imdb_id,title,release_year,genres,budget,box_office_revenue,vote_average,vote_count
1425115,tt36302949,I delitti del Barlume - Gatte da pelare,2025,Not found,0,0,6.5,8
1425045,tt31806049,Brick,2025,"Thriller, Science Fiction",0,0,5.777,678
1424817,tt31050625,Armed,2025,"Science Fiction, Horror, Action, Thriller",0,0,4.0,13
1424785,tt34807878,A Love Like No Other,2025,Drama,0,0,8.0,6
1424752,tt35308990,Thus Spoke Kishibe Rohan: At a Confessional,2025,"Drama, Fantasy, Horror",0,0,9.1,7
1423983,tt34459901,Sham,2025,"Drama, Thriller",0,0,7.7,7
1423756,tt33183915,The Land That Time Forgot,2025,"Science Fiction, Action, Adventure, Fantasy, Horror",0,0,4.625,12
1423716,tt39395400,Comme une ombre,2025,"TV Movie, Thriller, Crime, Drama",0,0,6.3,5
1423024,tt35631328,The New Yorker at 100,2025,Documentary,0,0,6.7,17
1423004,tt34862043,Suicide Notes Laid on the Table,2025,"Mystery, Thriller",0,0,7.3,6
1422877,tt35574419,Miss Italia Mustn't Die,2025,Documentary,0,0,6.719,16
1422404,tt35521394,Tokyo Taxi,2025,Drama,0,0,7.5,8
1422308,tt33517417,Chris Distefano: It's Just Unfortunate,2025,Comedy,0,0,6.0,8
1422294,tt36257627,Jalan Pulang,2025,"Horror, Mystery, Thriller",0,0,5.583,6
1422289,tt35520282,Felipe Esparza: Raging Fool,2025,Comedy,0,0,5.8,5
1422211,tt35681085,The Pursuit of Lust,2025,"Romance, Drama",0,0,6.818,11
1422196,tt34914723,9/11: The Day the World Stood Still,2025,"Documentary, History",0,0,8.385,13
1422179,tt31828532,The Wrong Track,2025,"Comedy, Drama",0,0,6.583,36
1422166,tt35520315,The Age of Disclosure,2025,Documentary,0,0,7.638,47
1422107,tt31791932,Salsa Lives,2025,"Documentary, Music",0,0,8.167,6
1422052,tt35521703,Descendent,2025,"Drama, Horror, Mystery, Science Fiction",0,0,5.8,48
1422051,tt35515733,Armed Only with a Camera: The Life and Death of Brent Renaud,2025,Documentary,0,0,7.5,18
1422012,tt35591348,The Fish Thief: A Great Lakes Mystery,2025,Documentary,0,0,6.4,5
1422011,tt35519455,It Ends,2025,"Horror, Mystery, Drama",0,0,5.509,54
1422008,tt35515220,Fucktoys,2025,Comedy,0,0,8.9,9
1422004,tt35519464,Bunny,2025,"Crime, Comedy, Thriller",0,0,7.125,8
1421982,tt31909472,Kiff Lore of the Ring Light,2025,"Animation, Adventure, Comedy, Fantasy, Family, Music",0,0,7.182,11
1421900,tt35666740,Summertime in Ukraine,2025,"Documentary, War",0,0,3.5,12
1421634,tt35514142,Sukma,2025,"Horror, Thriller",0,0,5.429,7
1421461,tt35076584,Ladies & Gentlemen... 50 Years of SNL Music,2025,"Music, Documentary, TV Movie",0,0,7.824,17
1421404,tt34771488,When Will You Marry?,2025,"Comedy, Romance",0,0,6.0,9
1421309,tt30064085,Siblings,2025,"Comedy, Drama",0,0,7.177,99
1421198,tt35544250,Sponsor,2025,Drama,0,0,7.3,6
1421153,tt32238621,Living the Land,2025,"Drama, Comedy",0,0,6.9,10
1421053,,A Girl & Her Guard Dog,2025,"Drama, Romance",0,0,4.9,8
1421019,tt32864330,Devil's Double Next Level,2025,"Horror, Comedy",0,0,6.6,6
1421001,tt35870908,The Last Birthday,2025,"Drama, Thriller",0,0,4.571,7
1420763,tt35599556,Shuffle of Love: A Descendants Short Story,2025,"Fantasy, Music, Family",0,0,7.4,5
1420733,tt37024184,The Cursed: Insatiable Desires,2025,"Horror, Thriller",0,0,6.5,6
1420681,,On The Ground With DS Peaceson,2025,Comedy,0,0,6.3,5
1420674,tt34587907,Honey,2025,"Family, Comedy",0,0,6.6,16
1420613,tt34241453,Hill,2025,Documentary,0,0,7.7,8
1420366,tt35766581,My Name Is Love,2025,"Comedy, Romance",0,0,6.7,7
1420361,tt35325519,The Killer Is Calling,2025,"Thriller, TV Movie",0,0,6.5,7
1420270,tt33513545,The Verdict,2025,"Action, Crime, Drama, Thriller",0,0,7.0,5
1419826,tt26595906,The World Will Tremble,2025,"Drama, War, History",0,0,7.377,57
1419390,tt35529436,Vash Level 2,2025,"Thriller, Horror",0,0,6.727,22
1419229,tt9023964,Silent Zone,2025,"Horror, Thriller",0,0,6.258,64
1419027,tt37332874,Attack 13,2025,"Horror, Thriller",0,0,4.938,16
1418780,tt36164440,"First Soul, Song Written Again",2025,"Drama, Music",0,0,8.1,5
1418715,tt35652701,Horror in the High Desert 4: Majesty,2025,Horror,0,0,4.1,8
1418524,tt35451642,Confidante,2025,Drama,0,0,7.346,13
1418522,tt32047217,Delicious,2025,"Thriller, Drama",0,0,4.814,161
1418508,tt35454004,All I Had Was Nothingness,2025,"Documentary, History",0,0,7.5,9
1418436,tt31436872,Mazaka,2025,"Action, Comedy, Romance",0,0,7.0,6
1418393,,Samurai Detective Onihei: One Last Wish,2025,"TV Movie, Drama, Action",0,0,9.143,7
1418305,tt36689463,Tomb Watcher,2025,"Drama, Horror",0,0,5.393,14
1418290,tt35558993,The Reluctant Royal,2025,"TV Movie, Comedy, Romance",0,0,7.0,24
1418287,tt35600130,Royal-ish,2025,"TV Movie, Comedy, Romance",0,0,6.393,14
1418286,tt35558973,The Royal We,2025,"Romance, Comedy",0,0,6.464,14
1418280,tt33034049,The Ruck March,2025,Horror,3000,0,3.667,6
1418217,tt38133917,The Final Piece,2025,"Drama, Mystery",0,0,9.4,5
1417677,tt34686029,Bill Burr: Drop Dead Years,2025,Comedy,0,0,7.17,56
1417539,tt33349068,Alice in Wonderland,2025,"Fantasy, Adventure, Music",0,0,4.0,7
1417502,tt35396513,Los Rechazados,2025,Comedy,0,0,7.8,10
1417444,tt36892745,The Ainsley McGregor Mysteries: A Case for the Yarn Maker,2025,"TV Movie, Mystery",0,0,7.455,11
1417421,tt35533714,The Bad Guys: Little Lies and Alibis,2025,"Animation, Comedy, Crime, Family",0,0,6.94,25
1417260,tt35882422,The Shallows,2025,"Adventure, Thriller, Horror, Science Fiction",0,0,4.0,5
1417181,tt35397631,Dawn of Impressionism: Paris 1874,2025,Documentary,0,0,5.8,5
1417059,tt35396529,Mountainhead,2025,"Comedy, Drama, TV Movie",0,0,5.269,223
1417024,tt35395785,Balloonerism,2025,"Animation, Fantasy",0,0,7.1,11
1416904,tt32832554,This Is the Tom Green Documentary,2025,Documentary,0,0,7.091,11
1416893,tt35500283,What Marielle Knows,2025,"Drama, Comedy, Fantasy",0,0,6.5,10
1416889,tt30406302,Perusu,2025,Comedy,0,0,5.429,7
1416842,tt34346832,Can You Feel the Beat: The Lisa Lisa Story,2025,"Music, History, TV Movie",0,0,4.4,5
1416841,tt5554586,Elite Force: B.R.I. - Body Recovery Immmusination,2025,"Action, Science Fiction",0,0,4.8,5
1416756,tt34967734,Liza Treyger: Night Owl,2025,Comedy,0,0,5.4,5
1416651,tt35377851,Invincible Swordsman,2025,"Drama, Action",0,0,6.333,15
1416615,tt35904865,Distort,2025,Horror,0,0,4.333,6
1416501,tt29471661,DNA,2025,Drama,0,0,6.167,6
1416101,tt34690051,Unser Team - Die Heim-EM 2024,2025,Documentary,0,0,9.2,5
1415974,tt37443891,Raat Akeli Hai - The Bansal Murders,2025,"Thriller, Mystery, Crime, Drama",0,0,6.048,21
1415382,tt32916240,Blood Pay,2025,"Science Fiction, Thriller, Horror",0,0,4.5,10
1415211,tt36998991,Pie To Die For: A Hannah Swensen Mystery,2025,"Romance, Comedy, Crime, Mystery, TV Movie",0,0,7.385,13
1414749,tt17640342,Manor of Darkness,2025,"Horror, Mystery, Thriller",0,0,4.0,8
1414731,tt34798832,The Tattooist's Son: Journey to Auschwitz,2025,"Documentary, History",0,0,8.0,5
1414312,tt35307143,The Stringer: The Man Who Took the Photo,2025,Documentary,0,0,7.875,12
1414275,tt34887637,Diddy: Monster's Fall,2025,"Documentary, Crime, Drama",250000,0,5.8,5
1414272,tt35544307,Belyas,2025,Drama,0,0,7.0,12
1414243,tt35310518,Drained,2025,"Horror, Thriller, Animation",0,0,8.2,5
1414166,tt35304920,Return to Office,2025,"TV Movie, Comedy, Romance",0,0,6.6,30
1414160,tt35304903,An Unexpected Valentine,2025,"TV Movie, Comedy, Romance",0,0,6.9,17
1414157,tt35304909,Reality Bites: A Hannah Swensen Mystery,2025,"Mystery, Drama, TV Movie",0,0,7.917,12
1414079,tt32357858,Live a Little,2025,Drama,0,0,6.167,6
1414052,tt36428783,Mr.Robot,2025,"Animation, Action, Science Fiction",0,0,7.0,6
1414048,tt35317668,Day of Reckoning,2025,"Western, Action",0,0,6.316,38
1413805,tt35307139,The Alabama Solution,2025,"Documentary, Drama",0,0,6.6,40
1413643,tt30094508,Alone,2025,"Thriller, Horror, Drama",0,0,6.423,13
1413631,tt34434989,"Sisterhood, Inc.",2025,"TV Movie, Drama, Romance",0,0,5.4,10
1413564,tt11011130,Bring It All Back Home,2025,"Comedy, Drama",0,0,7.8,5
1413196,tt34748584,The Wish Swap,2025,Romance,0,0,7.667,9
1412569,tt35488927,Hiram na Sandali,2025,"Drama, Romance",0,0,7.0,6
1412113,tt37546146,Squid Game: Making Season 2,2025,Documentary,0,0,8.417,440
1411865,tt35663460,Kenia Os: La OG,2025,Music,0,0,7.75,12
1411805,tt36458873,The Helsinki Effect,2025,"Documentary, History",0,0,7.9,6
1411695,tt35401814,Halimuyak,2025,Drama,0,0,5.7,6
1411564,tt35049853,New Abarenbō Shōgun,2025,"TV Movie, Action, History",0,0,8.9,7
1411287,tt35257732,Sons of Ecstasy,2025,"Documentary, Crime",0,0,7.1,18
1411273,tt35261990,Diddy: The Making of a Bad Boy,2025,Documentary,0,0,6.0,12
1411130,tt35257481,Don Jediondo Recharged,2025,Comedy,0,0,8.1,7
1410509,tt35255268,Gene Kelly - An American in Hollywood,2025,"Documentary, TV Movie",0,0,6.5,5
1410399,tt34704729,Death Whisperer 3,2025,"Horror, Action, Thriller",0,0,6.333,24
1410221,tt27664873,Un año y un día,2025,"Drama, Romance, Music",0,0,6.395,19
1410189,tt35492581,Kontinental '25,2025,"Comedy, Drama",0,0,6.4,24
1410082,tt34910018,Sniper: The Last Stand,2025,"Action, Thriller",0,0,6.8,172
1409937,tt34896955,Cuatro paredes,2025,Drama,0,0,6.222,9
1409925,tt26472958,Away,2025,Drama,0,0,6.6,45
1409850,tt31022851,The Death of Snow White,2025,"Fantasy, Horror, Action",0,0,5.412,17
1409442,tt34601156,The Girl in the Garage: The Laura Cowan Story,2025,"Drama, TV Movie",0,0,9.4,5
1409235,tt35230858,The Illusioned Ones,2025,Drama,0,0,5.4,7
1407934,tt35661599,Les Condés,2025,Comedy,0,0,4.219,16
1407932,tt33365041,There,2025,Comedy,0,0,5.25,6
1407862,tt35668447,Lost in the Spotlight,2025,"Drama, Comedy",0,0,6.214,7
1407861,tt29343289,The Bayou,2025,"Thriller, Horror, Action",0,0,5.564,179
1407635,tt32561334,The Good Manners,2025,Drama,0,0,6.6,19
1407523,tt35146696,Tu Meri Main Tera Main Tera Tu Meri,2025,"Romance, Comedy",0,0,4.111,9
1407437,tt32553651,Andhra King Taluka,2025,"Action, Drama, Romance, Family",0,0,6.111,9
1407050,tt36203672,Untold,2025,Horror,0,0,5.4,5
1407016,tt36931506,Parandhu Po,2025,"Music, Comedy, Drama",0,0,6.2,5
1406956,tt35295730,A Business Proposal,2025,"Drama, Comedy, Romance",0,0,2.7,13
1406834,tt33338927,The Bear Lake Murders,2025,"Thriller, Mystery, TV Movie",0,0,5.8,6
1406831,tt19356084,Blind River,2025,"Thriller, TV Movie",0,0,6.571,7
1406689,tt34913101,Aaron Hernandez and the Untold Murders of Bristol,2025,Documentary,0,0,8.0,5
1406607,tt35112097,The Stage,2025,"Drama, Comedy",0,0,7.25,40
1406563,tt36104871,The Open Door,2025,"Drama, Comedy",0,0,5.625,8
1406390,tt37113093,Evil Within,2025,Horror,0,0,4.5,6
1406359,tt32982833,Roy Wood Jr.: Lonely Flowers,2025,Comedy,0,0,4.889,9
1405712,tt33130643,Zombie Repellent,2025,Comedy,0,0,7.0,6
1405338,tt35111035,Demon City,2025,"Action, Crime, Fantasy, Thriller",0,0,6.899,311
1405189,tt35109626,Teacher's Pet,2025,"Drama, Romance",0,0,5.6,5
1404864,tt35076553,Inspector Zende,2025,"Comedy, Drama, Thriller",0,0,6.25,16
1404863,tt34753871,Ari Shaffir: America's Sweetheart,2025,Comedy,0,0,6.545,11
1404799,tt35019435,Mirage,2025,"Mystery, Thriller",0,0,4.75,6
1404734,tt35635579,Mumu,2025,"Drama, Family",0,0,8.455,11
1404722,tt35851974,"Liar, Liar, Love is on Fire",2025,"Romance, Comedy",0,0,6.2,5
1404382,tt34981200,Gabriel Iglesias: Legend of Fluffy,2025,Comedy,0,0,6.432,22
1404326,tt34442690,366 Days,2025,"Drama, Romance",0,0,6.0,5
1404309,tt32809435,По любви,2025,Comedy,0,0,6.1,6
1404175,tt33308903,Home Sweet Home,2025,Drama,0,0,6.9,10
1404023,tt35115515,Quarto do Pânico,2025,"Thriller, Crime, Drama",0,0,5.8,5
1403839,tt35144943,Bad Girl,2025,"Romance, Drama",0,0,6.857,7
1403775,tt34961246,"Umjolo: My Beginning, My End!",2025,"Romance, Drama",0,0,7.9,17
1403735,tt32831759,Laila,2025,"Comedy, Romance",0,0,4.571,7
1403402,tt22486766,The Comic Shop,2025,Drama,0,0,4.7,6
1403373,tt36291373,Tutta colpa del rock,2025,Comedy,0,0,5.297,32
1403039,tt33240591,Maaman,2025,"Family, Drama, Action",0,0,6.4,5
1402250,tt28156313,In Ashes,2025,Drama,0,0,8.3,7
1401905,tt34977130,Don't Die: The Man Who Wants to Live Forever,2025,Documentary,0,0,6.258,64
1401778,tt33009027,Turbulence,2025,"Thriller, Action, Adventure, Drama, Fantasy",0,0,5.709,55
1401502,tt37309515,A Cool Fish 2,2025,"Comedy, Crime",0,0,5.714,7
1401318,tt34992378,A Merry Little Ex-Mas,2025,"Romance, Comedy",0,0,6.127,166
1401052,tt34984721,Tenung,2025,"Horror, Drama",0,0,6.3,5
1400798,tt34965625,Prime Minister,2025,Documentary,0,0,6.091,11
1400793,tt10196414,Cutting Through Rocks,2025,Documentary,0,0,7.6,5
1400784,tt34963797,Selena y Los Dinos: A Family's Legacy,2025,"Documentary, Music",0,0,8.879,29
1400782,tt34962891,The Perfect Neighbor,2025,"Crime, Documentary",0,0,6.771,229
1400780,tt34966013,Come See Me in the Good Light,2025,Documentary,0,0,7.3,27
1400768,tt34965984,Enigma,2025,Documentary,0,0,6.286,14
1400743,tt34964187,DJ Ahmet,2025,"Drama, Music, Comedy",0,0,6.8,15
1400626,tt34991535,Stromberg - Wieder alles wie immer,2025,Comedy,0,0,4.97,33
1400514,tt33319714,Like Father Like Son,2025,"Thriller, Drama",0,0,4.8,5
1400501,tt37962136,The People Upstairs,2025,Comedy,0,0,5.8,6
1400379,tt34966678,The Librarians,2025,Documentary,0,0,6.8,6
1400288,tt34965967,Deaf President Now!,2025,Documentary,0,0,8.2,18
1400274,tt27517474,Gothic Slayers,2025,"Horror, Comedy",0,0,5.0,5
1400214,tt34945265,Maspalomas,2025,Drama,0,0,6.75,36
1400082,tt32893509,La figlia del bosco,2025,"Horror, Thriller",0,0,1.25,6
1400032,tt34762360,10DANCE,2025,"Romance, Drama",0,0,7.471,85
1399896,tt35671778,Art Attack! The Dissection of Terrifier 3,2025,Documentary,0,0,7.2,5
1399696,tt30129207,Hysteria,2025,"Thriller, Drama",0,0,5.5,14
1399654,tt34335405,Soothravakyam,2025,"Mystery, Thriller",0,0,4.583,6
1399515,tt36758770,The Adventure,2025,Comedy,0,0,7.2,8
1399462,tt32429174,Calle Malaga,2025,Drama,0,0,6.773,11
1399457,tt38106016,The Man with the Black Umbrella,2025,Horror,5000,0,6.0,8
1399356,tt35099420,Nellikkampoyil Night Riders,2025,"Horror, Comedy",0,0,5.4,8
1398359,tt34915705,Tourist Family,2025,"Comedy, Drama, Family",0,0,7.882,34
1397970,tt33270220,Pino Daniele - Nero a metà,2025,"Documentary, Music",0,0,7.25,12
1397854,tt34896285,The Love Scam,2025,"Comedy, Romance",0,0,6.4,134
1397832,tt33474172,A Widow's Game,2025,"Thriller, Mystery",0,0,6.21,262
1397375,tt34905624,Life Is Life,2025,"Comedy, Drama",0,0,6.803,117
1397335,tt27865276,Hunting Jessica Brok,2025,"Action, Thriller",0,0,5.75,12
1397292,tt35887038,Don't F**k with Liroy,2025,"Documentary, Music",0,0,6.4,5
1397072,tt35301687,Fuori la verità,2025,"Comedy, Drama",0,0,6.429,7
1397053,tt33306544,"L'amore, in teoria",2025,Romance,0,0,5.8,44
1396984,tt34937354,My Argentine Heart,2025,"TV Movie, Comedy, Romance",0,0,6.125,8
1396981,tt34783302,The Perfect Setting,2025,"TV Movie, Comedy, Romance",0,0,8.0,6
1396980,tt34937026,Polar Opposites,2025,"TV Movie, Comedy, Romance",0,0,7.2,9
1396979,tt31943282,Love of the Irish,2025,"TV Movie, Comedy, Romance",0,0,7.438,8
1396869,tt36302733,Diés Iraé,2025,"Horror, Thriller",0,0,6.524,21
1396371,tt34865331,Les irresponsables,2025,"Comedy, Drama",0,0,4.688,8
1396122,tt36293840,Taandob,2025,"Crime, Action, Thriller",0,0,8.0,8
1395205,tt36168228,Pino,2025,Documentary,0,0,7.563,8
1395177,tt32210485,Second Victims,2025,Drama,0,0,7.667,12
1393382,tt33362807,Popeye's Revenge,2025,Horror,0,0,4.905,63
1393308,tt35451741,I Want It All,2025,"Documentary, Music",0,0,5.7,6
1393151,tt34965515,Mr. Nobody Against Putin,2025,"Documentary, History",0,0,7.5,41
1393069,tt34749630,The Most Beautiful Girl in the World,2025,"Comedy, Drama, Romance",0,0,6.6,36
1392796,tt37751253,Diary of a Wimpy Kid: The Last Straw,2025,"Animation, Family, Comedy",0,0,6.75,28
1392527,tt30220107,Renoir,2025,Drama,0,0,6.7,13
1392117,tt33305511,Cooked,2025,Drama,0,0,6.382,38
1391483,tt21998262,The Low Land,2025,"Romance, Drama",0,0,5.9,14
1391385,tt29603375,Uppercut,2025,"Drama, Thriller",0,0,4.8,15
1391153,tt36984240,The Book of Sijjin & Illiyyin,2025,"Horror, Thriller",0,0,7.643,7
1391047,tt27805465,Control Room,2025,"Science Fiction, Thriller, Horror",0,0,5.217,23
1391013,tt33888131,Aap Jaisa Koi,2025,"Romance, Comedy",0,0,6.591,22
1390563,tt34696227,Night of Deception,2025,"Horror, Thriller",0,0,5.0,7
1390401,tt36734114,Lavi 2: Scores Again,2025,Comedy,0,0,5.1,8
1390394,tt34682248,Vini Jr.,2025,Documentary,0,0,5.895,43
1390217,tt38046696,Verano Trippin,2025,"Comedy, Crime",0,0,6.9,8
1390154,tt34678593,Beef,2025,"Drama, Music",0,0,5.8,6
1389705,tt30877814,Get Help,2025,"Comedy, Romance",0,0,5.891,55
1389410,tt35518655,The Family Road,2025,Comedy,0,0,5.136,11
1389255,tt32147653,The Stranger in My Home,2025,"Thriller, Drama",0,0,5.329,35
1389137,tt34662438,Komang,2025,"Drama, Romance",0,0,7.3,9
1388808,tt28637027,Into the Deep,2025,"Horror, Action, Thriller",0,0,5.832,134
1388694,tt30292390,The Calendar Killer,2025,"Crime, Thriller",0,0,6.222,239
1388608,tt34883346,Sleep Paralysis,2025,"Horror, Thriller",0,0,4.2,5
1388366,tt30956852,Popeye the Slayer Man,2025,Horror,0,0,5.683,150
1388331,tt34623207,Vyasanasametham Bandhumithradhikal,2025,"Comedy, Drama",0,0,7.0,6
1387790,tt35616789,Welcome to the Village,2025,"Thriller, Mystery",0,0,5.7,5
1387764,tt34606028,Twisted Fate,2025,"Drama, Thriller",0,0,7.25,6
1387382,tt32537226,Hunting Season,2025,"Action, Drama, Thriller",0,0,7.0,143
1387190,tt36812903,Special Unit - The First Murder,2025,"Crime, Drama, History",6500000,0,7.5,23
1386827,tt34581826,Coyotes,2025,"Horror, Comedy",0,0,5.469,48
1386801,tt27721892,Logout,2025,Thriller,0,0,6.3,10
1386792,tt34433451,Lefter: The Story of the Ordinarius,2025,"Drama, History",0,0,6.842,19
1386514,tt34491055,Bill Maher: Is Anyone Else Seeing This?,2025,Comedy,0,0,5.7,6
1386004,tt34869604,October Rhapsody,2025,"Drama, Romance",0,0,8.2,6
1385743,tt31157406,Lapse,2025,Drama,0,0,6.0,5
1385670,tt29010189,Lotte & Totte – My First Friend,2025,"Animation, Family",0,0,9.2,6
1385512,tt30023796,Under the Stars in the Sky,2025,Drama,0,0,7.2,10
1385169,tt34171000,Rumpelstiltskin,2025,"Horror, Fantasy",0,0,6.7,20
1385033,tt37579625,Labinak: They Are Amongst Us,2025,"Horror, Thriller",0,0,7.1,7
1384211,tt32604318,Both Eyes Open,2025,Thriller,0,0,6.4,7
1383673,tt32644258,Don't Hang Up,2025,"Horror, Thriller",0,0,5.615,13
1383461,tt31190632,October 8,2025,Documentary,0,0,6.5,11
1383266,tt36987619,The One I Loved,2025,"History, Drama, Romance",0,0,6.5,21
1383172,tt36154132,The Altar Boys,2025,"Drama, Comedy",0,0,7.833,8
1383089,tt32317227,Safe House,2025,"Drama, Thriller, War",0,0,6.533,15
1382572,tt34429053,Flintoff,2025,Documentary,0,0,8.4,5
1382341,tt34147499,Crown of Shadows,2025,"Fantasy, Adventure",0,0,4.6,5
1382056,tt32809488,The Frog Princess,2025,"Adventure, Family, Fantasy",0,0,6.1,7
1382024,tt36412803,Be Loved,2025,Drama,0,0,5.944,9
1381780,tt33040324,Legends From The Past,2025,"Adventure, Family, Fantasy",0,0,6.417,6
1381465,tt9711776,The Bitter Taste,2025,"Horror, Action, Adventure",0,0,6.5,6
1381405,tt32135720,Mass Jathara,2025,"Action, Crime, Thriller",0,0,4.4,5
1381066,tt34385058,In Whose Name?,2025,"Documentary, Music",0,0,7.286,7
1380920,tt31226981,Sankranthiki Vasthunam,2025,"Action, Comedy",0,0,5.5,12
1380809,tt34381317,Harsh Couture,2025,"Comedy, Adventure",0,0,6.481,26
1380070,tt32433627,22 Lengths,2025,Drama,0,0,6.477,22
1379963,tt34434461,Tell Me Softly,2025,"Romance, Drama",0,0,6.082,141
1379662,tt29764309,Thomas Müller - One of a Kind,2025,Documentary,0,0,8.571,7
1379659,tt30292289,The Night Without Me,2025,Drama,0,0,7.2,5
1379413,tt34370951,Frontier Crucible,2025,"Western, Thriller",0,0,5.6,6
1379045,tt38637315,After the Quake,2025,Drama,0,0,7.875,8
1378947,,Tracing Light,2025,Documentary,0,0,5.7,6
1378734,tt35419785,A Bad Summer,2025,"Drama, Crime",0,0,8.1,14
1378051,tt36286848,Milton Bituca Nascimento,2025,"Documentary, Music",0,0,7.5,7
1377930,tt36520024,"Ado SPECIAL LIVE ""Shinzou"" in Cinema",2025,"Music, Documentary",0,0,9.0,8
1377514,tt35310085,Slow Train,2025,TV Movie,0,0,7.182,11
1376879,tt34268350,Tunnels: Sun in the Dark,2025,"War, Action, Drama",2500000,0,7.2,6
1376870,tt33581992,Humans in the Loop,2025,Drama,0,0,6.8,5
1376838,tt32622406,A Sad and Beautiful World,2025,"Romance, Drama, Comedy",0,0,7.857,7
1376439,tt35363310,Les Misérables: The Story of Jean Valjean,2025,"Drama, History",7000000,0,5.8,12
1376434,tt36463894,Predator: Killer of Killers,2025,"Animation, Action, Science Fiction, Thriller",0,0,7.814,1110
1376255,tt34936199,Daagi,2025,"Drama, Romance, Action",0,0,7.3,6
1376237,tt31868543,Savage Hunt,2025,"Thriller, Horror",0,0,5.421,19
1375936,tt34228383,Love & Rage: Munroe Bergdorf,2025,Documentary,0,0,6.5,6
1375831,tt17348060,Diabolic,2025,Horror,0,0,7.2,24
1375762,tt33305581,Shiver Me Timbers,2025,"Horror, Comedy",0,0,4.974,19
1374709,tt15063134,Dreaming of Lions,2025,"Comedy, Fantasy, Drama, Romance",0,0,7.75,8
1374534,tt27675583,Almost Cops,2025,"Action, Comedy, Crime, Mystery",0,0,5.909,170
1374401,tt34587035,Neshoma,2025,Documentary,0,0,6.0,5
1374310,tt29341054,The Propagandist,2025,Documentary,0,0,6.8,5
1374290,tt33305312,Borbaad,2025,"Action, Romance",0,0,6.889,9
1373801,,BAUS: The Ship's Voyage Continues,2025,Drama,0,0,9.4,5
1373723,tt32044730,The Codes of War,2025,"Action, War",0,0,6.2,62
1373445,tt37676033,V/H/S/Halloween,2025,"Horror, Thriller",0,0,6.2,185
1373310,tt34754710,Baban Baban Ban Vampire,2025,"Fantasy, Romance, Comedy",0,0,7.0,7
1372745,tt33308008,Sweeney Todd: Slice & Dice,2025,Horror,0,0,4.5,6
1372605,tt33365623,I Heart Willie,2025,Horror,0,0,4.455,11
1372588,tt15387182,Akhanda 2: Thaandavam,2025,"Action, Drama",0,0,6.364,11
1372586,tt35922918,Pérdida Total,2025,Comedy,0,0,7.789,19
1372260,tt33980854,Your Host,2025,Horror,0,0,5.342,19
1371793,,Les Enfoirés 2025 - Au pays des Enfoirés,2025,Music,0,0,7.5,5
1371348,,Haute saison,2025,"Crime, Comedy, TV Movie",0,0,5.7,6
1371347,,Meurtres en dentelles,2025,"Crime, TV Movie",0,0,6.643,7
1371344,tt35890854,Le crime de la Tour Eiffel,2025,"Crime, TV Movie",0,0,5.9,5
1371202,tt31181421,iHostage,2025,"Thriller, Crime, Drama",0,0,5.922,294
1371189,tt32306048,Ruth & Boaz,2025,"Romance, Drama, Music",0,0,7.453,95
1371151,tt27424511,Off the Grid,2025,"Action, Thriller",13000000,0,6.1,74
1370264,tt30798612,Crazxy,2025,Thriller,0,0,5.5,20
1370124,tt33586306,Sin cobertura,2025,"Comedy, Family, Adventure, Fantasy",94,0,5.463,27
1370032,tt31316162,8 Vasantalu,2025,"Drama, Romance",0,0,7.667,6
1369943,tt33999385,Kowloon Generic Romance,2025,"Romance, Science Fiction, Drama",0,0,8.5,6
1368487,tt34729082,Macbeth,2025,"Drama, War, Thriller",0,0,8.8,6
1368447,tt33771325,My Family,2025,"Comedy, Family, Adventure",0,0,5.111,9
1368326,tt34974825,SHOWTIME 7,2025,"Drama, Thriller",0,0,5.059,17
1367997,tt14635044,Perla,2025,Drama,0,0,6.625,8
1367947,tt33054457,Gowok: Javanese Kamasutra,2025,"Drama, History, Romance, Thriller",0,0,8.7,8
1367575,tt33712667,A Line of Fire,2025,"Action, Thriller",0,0,6.014,71
1367125,tt35610805,Gaua (The Night),2025,"Drama, Horror, Fantasy",0,0,6.179,28
1366745,tt33728446,Papá x dos,2025,"Family, Comedy, Romance",0,0,4.577,13
1366558,tt33294144,The One,2025,Drama,0,0,6.667,6
1366282,,Unblinking,2025,"Horror, Mystery",500,0,4.8,5
1364904,tt22530226,A Useful Ghost,2025,"Comedy, Drama, Fantasy",0,0,6.4,24
1364635,tt31852634,Crossing Lines,2025,"Thriller, Drama, Action",0,0,6.111,9
1364176,tt32554019,Miocardio,2025,"Comedy, Romance",0,0,6.125,8
1363439,tt33536550,Snowflowers: Seeds of Hope,2025,Drama,0,0,9.5,6
1363381,tt33512889,Haunting of Mount Gede,2025,"Adventure, Horror, Drama",0,0,6.455,11
1363282,tt31137117,The Carman Family Deaths,2025,"Documentary, Crime",0,0,6.671,35
1363123,tt34276058,The Family Plan 2,2025,"Action, Comedy",0,0,6.547,509
1362849,tt33504750,Killing Mary Sue,2025,"Action, Comedy, Thriller",0,0,5.6,14
1362608,tt31828346,Little Siberia,2025,"Comedy, Thriller, Drama",0,0,5.896,72
1362519,tt36459065,"I Grass, I Love",2025,Drama,0,0,4.667,6
1362429,tt33507588,Senpai Is an Otokonoko Movie: Sunshine After the Rain,2025,"Animation, Comedy, Romance, Drama",0,0,7.4,5
1362315,tt33502160,The Hand That Rocks the Cradle,2025,"Horror, Thriller",0,0,5.697,173
