ID,title,rating,release_date,original_language,IMDb_ID,genre,plot,box_office_domestic,box_office_worldwide
945,Nothing Left to Fear,5.2,2013-09-26,en,tt1662293,Horror,A family's journey toward a better life is interrupted by an unstable man of the cloth.,"$7,886",1675381
946,Vanishing on 7th Street,5.324,2010-09-11,en,tt1452628,"Horror, Mystery, Thriller","When a massive power outage plunges the city of Detroit into total darkness, a disparate group of individuals find themselves alone. The entire city's population has vanished into thin air, leaving behind heaps of empty clothing, abandoned cars and lengthening shadows. Soon the daylight begins to disappear completely, and as the survivors gather in an abandoned tavern, they realize the darkness is out to get them, and only their rapidly diminishing light sources can keep them safe.","$22,729",1671196
947,Hidden 3D,3.431,2011-04-21,en,tt1664664,"Horror, Thriller","The scientist Susan Carter is researching the rehabilitation of addicts using an experimental drug in her rehab center. After her death, her idle son Brian Carter is forced by his friend Simon to travel to the property that he had inherited. Brian and Simon travel with five other friends to the spot and they find that the center is actually an ancient monastery and they have to spend the night. Sooner they are murdered, one by one, by creepy creatures that live in the place.",,1670477
948,Night of the Living Dead 3D,3.864,2006-11-10,en,tt0489244,Horror,"Barb and her brother Johnny travel to the country for the funeral services of their aunt, but they arrive late and drive direct to the cemetery. They see the location empty, but sooner they are attacked by zombies. Johnny escapes in his car leaving Barb alone, but she is rescued by the drug dealer and college student Ben. He drives his motorcycle to the Cooper farm, and the patriarch Henry Cooper does not give credit to Barb. When the farmhouse is under siege of a group of flesh-eaters zombies, the local mortician Gerald Tovar Jr. arrives and tells a scary story about the origin of the zombies.","$271,000",1657729
949,Mandy,6.205,2018-09-13,en,tt6998518,"Action, Fantasy, Horror","Taking place in 1983, Red is a lumberjack who lives in a secluded cabin in the woods. His artist girlfriend Mandy spends her days reading fantasy paperbacks. Then one day, she catches the eye of a crazed cult leader, who conjures a group of motorcycle-riding demons to kidnap her. Red, armed with a crossbow and custom Axe, stops at nothing to get her back, leaving a bloody, brutal pile of bodies in his wake.","$1,233,694",1653784
950,Saint Maud,6.558,2020-10-09,en,tt7557108,"Drama, Horror, Mystery","There, but for the grace of God, goes Maud, a reclusive young nurse whose impressionable demeanor causes her to pursue a pious path of Christian devotion after an obscure trauma. Now charged with the hospice care of Amanda, a retired dancer ravaged by cancer, Maud's fervent faith quickly inspires an obsessive conviction that she must save her ward's soul from eternal damnation - whatever the cost. Making her feature-film debut, writer/director Rose Glass cannily lures the audience into this disturbed psyche, steadily setting up her veritable diary of a country nurse for an unnerving and ultimately shocking trajectory. Morfydd Clark (also at the Festival in The Personal History of David Copperfield) portrays the sanctimonious Maud with an intense stoicism that belies a disquieting vulnerability, as Maud desperately vies for absolution and solidarity from her embittered patient (an enthralling Jennifer Ehle, also at the Festival in Beneath the Blue Suburban Skies). Glass tenderly captures this relationship with an empathetic gaze that first assumes an ethereal, dreamlike atmosphere - but it isn't long before Maud's dogmatic candor incites an irreconcilable friction that spirals her mind into a suffocating confluence of creeping doubt and paranoia. As Glass tightens the screws on her misguided martyr, well-placed nods are made to religious horror forerunners like William Friedkin's The Exorcist, further contributing to the film's increasingly dread-filled malaise. And when this insidious fever climatically breaks, the consequences are devastating and terrifying in equal measure.",,1640866
951,Session 9,6.136,2001-08-10,en,tt0261983,"Drama, Horror, Mystery","An asbestos abatement crew wins the bid for an abandoned insane asylum. What should be a straightforward, if rather rushed, job, is complicated by the personal histories of the crew. In particular, Hank is dating Phil's old girlfriend, and Gordon's new baby seems to be unnerving him more than should be expected. Things get more complicated as would-be lawyer Mike plays the tapes from a former patient with multiple personalities, including the mysterious Simon who does not appear until Session 9, and as Hank disappears after finding some old coins.","$378,176",1612259
952,Triangle,6.92,2009-10-16,en,tt1187064,"Fantasy, Mystery, Sci-Fi","When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong. Her suspicions are realized when the yacht hits a storm and the group is forced to board a passing ocean liner to get to safety, a ship Jess is convinced she's been on before. The ship appears deserted, the clock on board has stopped, but they are not alone... Someone is intent on hunting them down, one by one. And Jess unknowingly holds the key to end the terror.",,1594955
953,The Bay,5.774,2012-09-13,en,tt1713476,"Horror, Sci-Fi, Thriller","This ""found-footage"" film is set in 2009 in the town of Claridge, Maryland on the Chesapeake Bay. During the town's annual 4th of July Crab Festival, townspeople become sick, exhibiting a variety of symptoms, which leads local news reporters to suspect something has infected the water there. No one is sure what it is or how it's transmitted, but as people start to behave strangely, and others turning up dead, fear spawns into panic. The town is shut down as government authorities confiscate video footage from every media or personal source they find, in an effort to cover-up the incident. But one local reporter who witnessed the epidemic, was able to document, assemble, and hide this film in hopes that one day, the horrible truth would be revealed . . .","$30,668",1581252
954,Sijjin,5.711,2014-09-26,tr,tt4240654,Horror,"Öznur is a young and beautiful woman. She has had a platonic love since childhood to Kudret, who is her cousin. Kudret, however, is married to a woman named Nisa and is very happy. Jealous, Öznur uses terrible black magic to change this so that she and Kudret will be together. However, she is not prepared for the evil that this spell unleashes.",,1580000
955,The Hideout,6.1,2007-11-16,en,tt0852963,"Horror, Mystery, Thriller","""The Hideout"" is a mystery-thriller about an Italian woman who moves to Davenport to open a restaurant. After her husband commits suicide, she spends fifteen years recovering at a Minnesota mental hospital. When she builds herself up enough to begin another restaurant, she discovers that a murder took place there fifty years earlier. She decides to investigate and finds a secret plot.",,1570806
956,Peter Pan's Neverland Nightmare,5.717,2025-01-13,en,tt21955520,"Horror, Mystery, Thriller","Wendy Darling strikes out in an attempt to rescue her brother Michael from 'the clutches of the evil Peter Pan.' Along the way she meets Tinkerbell, who will be seen taking heroin, believing that it's pixie dust.","$230,515",1561361
957,Buried Alive,4.7,2007-02-07,en,tt0479199,"Horror, Mystery, Thriller","Tobin Bell (Saw) stars in this terrifying story about a group of lustful college friends on a road trip to a remote desert cabin. As a night of extreme truth-or-dare and wild partying gives way to sheer fright. Directed by legendary make-up effects wizard Robert Kurtzman of From Dusk Till Dawn fame, Buried Alive is a chilling, retro fright-fest packed with sex, shocks and supernatural horror.",,1558939
958,Sono solo fantasmi,5.22,2019-11-14,it,tt10096424,Comedy,Three brothers confront a ghost outbreak in the city of Naples.,,1554631
959,Martyrs,5.108,2015-10-09,en,tt1663655,"Drama, Horror, Thriller","Anna rushes to help her friend Lucy, who was viciously abused as a young child, clean up the aftermath of the revenge she visited upon her abductors 15 years later. Was Lucy the only victim? Are they alone in this idyllic home? What nightmares lie beneath the tranquil facade of this house of horror? In search of the truth they uncover a sadistic cult organization determined to make a Martyr of each subject rather than a simple victim.",,1548909
960,Messengers 2: The Scarecrow,5.38,2009-07-21,en,tt1299653,Horror,"The family man farmer John Rollins is stressed with his financial situation: the crows and the lack of irrigation are destroying his crop of corn; the bank is near closure of his mortgage; he does not have credit to fix the water pump or to buy seeds; and his marriage is in crisis and his wife Mary is giving too much attention to her friend Tommy. When John accidentally discovers a hidden compartment in the barn, he finds a creepy scarecrow but his son Michael makes him promise to destroy it. However, his neighbor Jude Weatherby visits him, gives a six-pack of beer to the abstemious John and convinces him to put the scarecrow in the cornfield. Out of the blue, the life of John changes: the crows die; the pump works again irrigating the land; and the banker responsible for the closure has an accident and dies. However, he feels that his land is possessed by something evil that is threatening his beloved family.",,1521800
961,The Shrouds,5.822,2025-04-03,en,tt20212786,"Drama, Horror, Sci-Fi","Karsh, an innovative businessman and grieving widower, builds a device to connect with the dead inside a burial shroud.","$755,935",1515872
962,Consecration,5.591,2023-02-09,en,tt14993352,"Horror, Thriller","After the alleged suicide of her priest brother, Grace travels to the remote Scottish convent where he fell to his death. Distrusting the Church's account, she uncovers murder, sacrilege and a disturbing truth about herself.","$538,551",1504289
963,Side Effect,5.823,2020-11-05,ru,tt13616444,"Horror, Thriller","Once robbers break into the measured and happy life of an architect and his wife. Now Andrey's only dream is to erase that nightmare from Olya's memory. Desperate searches for a solution lead him to an eerie apartment in the House on the Embankment to the mysterious Mara, who promises a ""special"" medicine.",,1500000
964,Hidden,5.639,2009-03-04,no,tt1347007,"Horror, Thriller",Painful memories arise when Kai Koss goes back to his childhood home after 19 years and inherits his dead mother's house.,,1489526
965,Leatherface,5.581,2017-09-14,en,tt2620590,"Crime, Drama, Horror","A violent teen and three others kidnap a young nurse while escaping from a Texas mental institution. Pursued by a vengeful sheriff, the disturbed young man embarks on a murderous rampage that shapes him into a legendary killer known as Leather face.",,1476843
966,The Exorcism of Carmen Farias,6.0,2021-05-05,es,tt10097362,Horror,"Carmen, a brave journalist, discovers soon after her mother's death that she has inherited her grandma's house. She decides to move there without knowing it hides dark secrets.",,1474579
967,St. Agatha,5.5,2018-04-20,en,tt6182078,"Horror, Thriller","In the 1950s in small-town Georgia, a pregnant young woman named Agatha seeks refuge in a convent. What first starts out as the perfect place to have a child turns into a nightmare wherein silence is forced, ghastly secrets are masked, and every bit of willpower Agatha has is tested as she learns the sick and twisted truth of the convent and the odd people that lurk inside its halls.",,1468454
968,100 Feet,5.75,2008-07-22,en,tt0899128,"Horror, Mystery, Thriller","A young woman, Marnie Watson, is granted early release from her prison sentence for manslaughter (killing her husband - a violent NYC cop - in self defense) on condition she wear an electronic ankle bracelet and remain within her home, effectively under house arrest, for the remainder of her sentence. Her late husband's partner keeps tabs on her from a patrol car parked across the street, hoping she'll violate probation and he can send her back to prison. But the 100-foot radius her ankle bracelet allows isn't the worst of her problems. Her dead husband --now a malevolent ghost--is still in the house, where he died -- intent on savage revenge.",,1415804
969,The Reef: Stalked,5.4,2022-07-14,en,tt12735282,"Adventure, Horror, Thriller","After her sister's murder, Nic, her younger sister and two friends seek solace through a Pacific island kayaking adventure. Hours into the trip the women are stalked by a shark and must band together, face their fears and save eac...",,1406501
970,Baba Yaga: Terror of the Dark Forest,6.357,2020-02-27,ru,tt8006374,"Adventure, Fantasy, Horror","The young family who moved to a new apartment on the outskirts of the city. The nanny hired by them for the newborn daughter quickly gained confidence. However, the older boy, Egor, talks about the frightening behavior of a woman, but his parents do not believe him. The surveillance cameras installed by the father for comfort only confirm everything is in order. Then one day, Egor, returning home, finds no trace of either the nanny or the little sister, and the parents are in a strange trance and do not even remember that they had a daughter. Then Egor, together with his friends, goes in search, during which it turns out that the nanny is an ancient Slavic demon, popularly known as Baba Yaga.",,1398488
971,Gabriel,5.996,2007-11-15,en,tt0857376,"Action, Fantasy, Horror",Gabriel the archangel fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.,,1395610
972,Tormented,5.101,2009-05-22,en,tt1100053,"Comedy, Horror, Mystery","The head girl Justine gives a speech on the funeral of the teenage schoolmate Darren Mullet who has just committed suicide but she does not recall who he was. Then she is invited by Alexis to date him in the celebration party in the house of his friend Bradley. Soon Justine discovers that Darren had a crush on her and was bullied by Bradley and his friends including Alexis. When each one of Bradley's friends is found dead, they discover that Darren has returned from beyond to revenge the humiliations he was submitted to.",,1362653
973,Hell,5.751,2011-09-20,de,tt1643222,"Horror, Sci-Fi, Thriller","Three friends -Französin (Lilo Baur), Franzose (Marco Calamandrei) and Leonie (Lisa Vicari)- living on a hot world due to the rise of temperatures head to the mountains, on the way the will encounter more than one obstacle. The first one will arrive on an oil station where they will meet an hostile men who will try to steal something of their car while searching for supplies on the inside of the oil station. Once gone, in the middle of the way they will be get trapped on the road and while part of the team search for oil on a car one of them will be abducted by a group of others men. Then, the real problems will just have started.",,1359257
974,Rosario,5.6,2025-05-01,en,tt27674700,Horror,"Rosario spends the night with her grandmother's body while she waits for the ambulance to arrive, during a severe snowfall, Rosario is attacked by otherworldly entities that have taken control of her grandmother's body.","$866,466",1352998
975,The Damned,5.963,2025-01-03,en,tt15010692,"Drama, Horror, Mystery","A 19th-century widow has to make an impossible choice when, during an especially cruel winter, a foreign ship sinks off the coast of her Icelandic fishing village.","$1,342,796",1352553
976,The Recall,4.7,2017-06-02,en,tt5669936,"Action, Horror, Mystery","When five friends vacation at a remote lake house they expect nothing less than a good time, unaware that planet Earth is under an alien invasion and mass-abduction.","$22,943",1319566
977,Sijjin 5,5.6,2018-08-17,tr,tt8777022,Horror,"Hale attracted attention with its different appearance and strange behavior. She lives in a historical and eerily house in Nevsehir with her mother, a depressed grandmother and her aunt Azra. Hale's father had disappeared before she was born and was never seen again. Hale sees a nightmare of a terrible night; her father, whom she never saw, invites her to an old and uncanny home. This house is the old house of her grandfather in Karain Village, where a forbidden ritual was held many years ago. After this nightmare, a series of unbelievable changes begin in Hale. Azra and Azra's boyfriend, Selim, suffered the most from this frightening change of Hale.",,1300000
978,There's Something in the Barn,6.161,2023-11-02,en,tt23060796,"Comedy, Fantasy, Horror","An American family fulfills their dream of moving back to their roots after inheriting a remote cabin in the mountains of Norway, but there's a surprise waiting for them.",,1295585
979,Black Water,5.89,2008-02-22,en,tt0816436,"Adventure, Drama, Horror","While on vacation on Northern Australia, Gracie, her husband Adam, and her younger sister Lee decide to take the Blackwater Barry tour in the swamp for fishing. Their guide Jim uses a small motor boat and takes the tourist along the river to a remote spot. When they stop, they are attacked by a huge crocodile that capsizes their boat and immediately kills Jim. The three survivors climb a tree and when they realize that help will never come to rescue them, they decide to try to find a way out of their sheltered location. But in the muddy water, their boat is flipped and the crocodile stalks the trio under the water.",,1271556
980,Holy Spider,7.271,2022-07-13,fa,tt18550140,"Crime, Drama, Thriller","In Holy Spider, we follow family man Saeed as he embarks on his own religious quest - to ""cleanse"" the holy Iranian city of Mashhad of immoral and corrupt street prostitutes. After murdering several women, he grows ever more desperate about the lack of public interest in his divine mission.","$307,188",1252637
981,Bubba Ho-tep,6.488,2002-06-09,en,tt0281686,"Comedy, Fantasy, Horror","Based on the Bram Stoker Award nominee short story by cult author Joe R. Lansdale, Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis (Bruce Campbell) as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death"", then missed his chance to switch back. Elvis teams up with Jack (Ossie Davis), a fellow nursing home resident who thinks that he is actually President John F. Kennedy, and the two valiant old codgers sally forth to battle an evil Egyptian entity who has chosen their long-term care facility as his happy hunting grounds.","$1,239,183",1239541
982,Arcadian,6.037,2024-04-12,en,tt22939186,"Action, Drama, Horror",A father and his twin teenage sons fight to survive in a remote farmhouse at the end of the world.,"$828,919",1235594
983,Cut Off,6.604,2018-10-11,de,tt3645988,"Action, Crime, Horror","Thriller set in the world of Forensic Pathology. Medical examiner Paul Herzfeld finds a capsule in the head of a heavily mutilated corpse, containing a phone number and single word: the name of his daughter.",,1228051
984,Repentance,4.826,2014-02-28,en,tt2012665,"Drama, Horror, Thriller","An earnest life-coach/author, Thomas Carter, is mysteriously abducted by a deranged client, Angel Sanchez, who delves into Thomas' teachings and uses his spiritual messages of Karma - action and reaction (Vipaka), against him to terrorize him and his family for their past sins.","$1,189,612",1189612
985,When the Lights Went Out,5.664,2012-01-31,en,tt1743993,Horror,"Yorkshire, 1974. Britain is in recession, the oil crisis and black outs loom large. The Maynard family move into their dream house, only to find a ""presence"" already living there. Len, Jenny and their daughter Sally must struggle to keep their already-fragile family together as they are attacked by poltergeists. Soon it becomes apparent that Sally is their main focus of attention. The house becomes a living nightmare. They must exorcise the evil spirits for them to survive.",,1181929
986,The Remaining,6.069,2014-08-25,en,tt2714380,"Drama, Fantasy, Horror","A supernatural thriller that addresses questions of life, love and belief against an apocalyptic backdrop. A group of close friends gather for a wedding, but the celebration is shattered by a series of cataclysmic events and enemies foretold by biblical end-times prophecies. The survivors face a horrifying, uncertain future as they scramble for safety, but as their world collapses around them in chaos and terror will they choose real life through faith, or just try to survive?","$1,169,603",1169603
987,The Lords of Salem,5.449,2013-04-18,en,tt1731697,"Horror, Thriller","Heidi, a blond rock chick, DJs at a local radio station, and together with the two Hermans (Whitey and Munster) forms part of the ""Big H Radio Team."" A mysterious wooden box containing a vinyl record arrives for Heidi, a gift of the Lords. She assumes it's a rock band on a mission to spread their word. As Heidi and Whitey play the Lords' record, it starts to play backwards, and Heidi experiences a flashback to a past trauma. Later, Whitey plays the Lords' record, dubbing them the Lords of Salem, and to his surprise, the record plays normally and is a massive hit with his listeners. The arrival of another wooden box from the Lords presents the Big H team with free tickets, posters and records to host a gig in Salem. Soon, Heidi and her cohorts are far from the rock spectacle they're expecting. The original Lords of Salem are returning and they're out for blood.","$1,165,882",1165882
988,Over Your Dead Body,6.04,2014-08-23,ja,tt2916416,"Drama, Horror, Thriller","A star, Miyuki Goto plays Oiwa, the protagonist in a new play based on the ghost story Yotsuya Kaidan. She pulls some strings to get her lover, Kosuke Hasegawa cast in the play, even though he's a relatively unknown actor. Other performers Rio Asahina and Jun Suzuki lust after Miyuki. Off stage the cast's possessive love and obsessions exist as reality. Trapped between the play and reality, the cast's feelings for each other are amplified. When it becomes clear that love isn't meant to be both on and off stage, love turns into a grudge and crosses the blurred line between reality and fantasy.",,1164010
989,Dark Woods,5.798,2003-02-21,no,tt0356176,"Adventure, Horror, Mystery","The crew of the TV show ""Real TV"" with controlling boss Gunnar on the front line will soon begin production of a reality show for which participants are selected to survive in the wilderness. Gunnar has gathered a production team of four people: The friends Lasse and Per , the Swedish girl Elin and the new girl Sara. To test his new employees, Gunnar takes them to a log cabin where he used to spend summers as a kid. The cabin is located far away from civilisation, hidden in the dark, mysterious woods. The team has to make it through a weekend, finding food that nature has to offer, and neither cellular phones nor cigarettes are allowed. When Lasse and Per find a dead body in a lake near the cottage, the group is being tested. Gunnar is suggesting that they should continue the weekend without mentioning anything to Sara and Elin about what they found. But soon the team experiences some escalating incidents which lead to paranoia, accusations and mistrust.",,1156728
990,The Jack in the Box: Awakening,6.253,2022-02-24,en,tt12764628,Horror,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",,1147001
991,Surveillance,5.997,2008-02-08,en,tt0409345,"Crime, Drama, Mystery","Grisly murders occur in a small town. Two FBI agents arrive, set up their cameras in three interview rooms, and set up interviews of three survivors: a girl of about nine, a foul-mouthed cop with a bandaged hand, and a young woman of about 20 who uses drugs. Each tells their story as the male FBI agent listens and watches from a separate room: the girl draws for and talks to the female agent, the local chief interviews the injured cop, and two officers interview the young woman. As they tell their stories, some of which are inaccurate and self-serving, we see what actually happened the day before. Can the agents or anyone else put the pieces together?","$27,349",1138322
992,Cell,4.705,2016-07-06,en,tt0775440,"Action, Adventure, Horror","When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",,1133031
993,Manhunt,4.961,2008-01-04,no,tt1054115,Horror,"The summer of 1974. Four young friends have planned a relaxing weekend out in the woods. At a remote truck stop they pick up a hitchhiker, who only after a short ride demands that they stop the car. They are terrified. Suddenly they are all ambushed and left unconscious. They wake up deep in the woods with no one around but the sound of a hunting horn. Someone is out hunting, and they are the prey",,1131001
994,Man-Thing,4.312,2005-04-21,en,tt0290747,"Action, Adventure, Horror","Sheriff Kyle Williams comes to Bywater to replace the missing sheriff and he learns from his deputy Fraser that there are other 47 missing persons in the area. He is summoned by the oil tycoon Fred Schist to repress a strike led by the schoolteacher Teri Richards in his company. He also learns that Schist claims that he bought the native sacred land Dark Waters from the Indian Ted Sallis that vanished with the money. Further, a man called Rene Laroque is sabotaging the facility. Kyle gets closer to Teri while he looks for Laroque, and soon he realizes that something in the swamp seems to be protecting Dark Waters.",,1123136
995,Look Away,6.5,2018-10-12,en,tt5834760,"Drama, Fantasy, Horror","Maria, a lonely 18-year-old high school student, opens up to her reflection because of the lack of support she has from family and her peers. She switches place with her supportive, but evil, twin that she discovers in the mirror's reflection, but the newfound freedom unleashes suppressed feelings.",,1119537
996,Black Water: Abyss,5.178,2020-07-09,en,tt7978672,"Adventure, Horror, Thriller",Five friends exploring a remote cave system in Northern Australia find themselves threatened by a hungry crocodile.,,1117982
997,Red State,6.054,2011-08-19,en,tt0873886,"Action, Horror, Thriller","The teenager Jarod invites his best friends Travis and Billy-Ray to have a foursome with a thirty-eight year-old woman. While driving to meet the woman, Travis hit a car parked on the road. When they meet the woman, she gives spiked beer to them and they pass out. When the three friends wake up, they find that they are trapped in the fundamentalist Five Points Trinity Church of the infamous Pastor Abin Cooper and that they will be killed. Meanwhile the church is under siege by ATF agents led by Agent Joseph Keenan that have been ordered to destroy the terrorist cell. Will the teenagers be saved by the agents of the law enforcement agency?","$1,104,682",1104682
998,Lord of Misrule,5.752,2023-10-26,en,tt11893676,Horror,A desperate search for the young daughter of the town's new minister.,"$3,717",1103427
999,Martyrs,7.304,2008-06-12,fr,tt1029234,Horror,"Fifteen years after a horrifying experience of abduction and prolonged torture, Lucie embarks on a bloody quest for revenge against her oppressors. Along with her childhood friend, Anna, who also suffered abuse, she quickly descends, without hope, into madness and her own delusions. Anna, left on her own begins to re-experience what Lucie did when she was only twelve years old.",,1100000
1000,A Tale of Two Sisters,7.097,2003-06-13,ko,tt0365376,"Drama, Horror, Mystery","After spending time in a mental institution, two devoted sisters return to the home of their father and cruel stepmother. Once there, in addition to dealing with their stepmother's obsessive, unbalanced ways, an interfering ghost also affects their recovery.","$72,541",1100000
1001,Shadow in the Cloud,5.838,2021-01-01,en,tt9691136,"Action, Horror, War","On a stormy night during World War II, a female pilot with top secret cargo talks her way on board a bomber plane about to take-off. The crass all-male crew reluctantly agrees, but their suspicions about her identity and the mysterious cargo quickly grow. Just then a shadow appears in the clouds - was it the incoming Japanese fleet? Or caused by some other sinister stowaway?","$156,932",1054290
1002,Werewolves,5.847,2024-12-04,en,tt15041836,"Action, Horror, Sci-Fi","After a worldwide pandemic the previous year of people turning into werewolves after a super-moon event, two scientists try to stop the mutation from happening again as part of a team effort, but the experiment goes wildly awry.","$1,903,905",1052998
1003,Becky,6.3,2020-07-23,en,tt10314450,"Action, Crime, Drama",A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,"$1,003,700",1045873
1004,The Jack in the Box,5.7,2019-11-09,en,tt10645682,Horror,"When a vintage Jack-In-The-Box is un-earthed and donated to a museum in the heart of the woods, its not long before staff member Casey Reynolds has reason to believe the creepy clown doll inside has a life of its own. As Casey discovers his colleagues are dying one-by-one, will he find a way to end the nightmare, or will he too fall victim to the box's curse?",,1035734
1005,It's Alive,4.1,2009-08-15,en,tt1172060,"Horror, Sci-Fi","Pregnant college student Lenore Harker leaves college before the end of the semester to move to an isolated house with her boyfriend Frank. When Lenore is ready to deliver the baby, they drive to the hospital. In the surgery room, the two doctors and the two nurses are found slaughtered and Lenore and the baby are found covered of blood. When Lenore is released, the family returns to Frank's house.",,1035267
1006,Deadstream,6.319,2022-10-20,en,tt12788488,"Comedy, Horror","A disgraced internet personality attempts to win back his followers by livestreaming one night alone in a haunted house. But when he accidentally pisses off a vengeful spirit, his big comeback event becomes a real-time fight for his life.",,1031519
1007,Quiet Comes the Dawn,6.1,2019-01-31,ru,tt8028628,"Horror, Thriller","In the main character, under mysterious circumstances, the brother dies. The girl begins to pursue realistic nightmares, and she goes to the institute of somnology, where she and other patients are immersed in a joint lucid dream. But after dawn, they will wake up in a completely different reality, which is worse than any nightmare .",,1028949
1008,Color Out of Space,6.064,2020-01-24,en,tt5073642,"Horror, Mystery, Sci-Fi","A story of cosmic terror about The Gardners, a family who moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard. The mysterious aerolite seems to melt into the earth, infecting both the land and the properties of space-time with a strange, otherworldly color. To their horror, the Gardner family discover that this alien force is gradually mutating every life form that it touches...including them.","$765,561",1023510
1009,Synchronic,6.336,2020-10-23,en,tt9016974,"Drama, Horror, Mystery","Two New Orleans paramedics' lives are ripped apart after they encounter a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.","$636,673",1019041
1010,Horsemen,5.921,2009-02-06,en,tt0892767,"Crime, Mystery, Thriller","Aidan Breslin is a bitter detective emotionally distanced from his two young sons following the untimely death of his devoted wife. While investigating a series of murders of rare violence, he discovers a terrifying link between a chain of murders and the Biblical prophecies concerning the Four Horsemen of the Apocalypse: War, Famine, Pestilence, and Conquest.",,1017401
1011,Cloud,6.78,2024-09-27,ja,tt32828123,"Action, Crime, Drama","Yoshii, a young man who resells goods online, finds himself at the center of a series of mysterious events that put his life at risk.","$355,477",1011386
1012,The Home,6.695,2025-07-24,en,tt17023012,"Horror, Thriller","Follows Max, who realizes that the residents and caretakers in the retirement home he started working at hide sinister secrets.","$1,576,983",1001930
1013,The Mean One,6.1,2022-12-09,en,tt20853816,"Comedy, Horror","In a sleepy mountain town, Cindy's parents are murdered and her Christmas is stolen by a bloodthirsty green figure in a red Santa suit.","$612,260",1000884
1014,The Puppetman,5.54,2023-10-10,en,tt19369162,"Horror, Thriller","The Puppeteer, a convicted murderer on death row, has always maintained his innocence, claiming that it was an evil force that controlled his body as he slaughtered his victims.",,1000000
1015,Sijjin 3: The Forbidden Love,5.61,2016-09-02,tr,tt6029122,Horror,"Growing up, siblings Sedat and Kahder live a happy life with their childhood friend Orhan. The trio's kinship is further strengthened by the union of Orhan and Kahder in a holy matrimony. However, when the siblings are involved in a fateful accident, Orhan's faith is put to the test in his desperate attempt to save his sanity by making a deal with the devil, all in the name of love.",,1000000
1016,Sijjin 2,5.371,2015-07-10,tr,tt4927574,"Horror, Thriller",A woman has had her little child squashed and killed after the jins have turned the cabinet over him as she found out that this was not a coincidence or a matter of death and life rather a malignant black magic has been hatched to hunt their family.,,1000000
1017,Redd Inc.,5.4,2012-11-03,en,tt1857842,"Horror, Thriller","Six captive office workers are literally chained to their desks by a demented, escaped serial killer; former regional manager Thomas Reddmann (Redd). He assigns his 'human resources' the impossible task of proving his innocence or suffering gruesome consequences.",,1000000
1018,Tag,6.485,2015-05-11,ja,tt4439120,"Action, Drama, Fantasy","As the sole survivor of a horrendous and rather mysterious accident, Mitsuko, a typical Japanese teenager, can safely say that her day has got off to a bad start. It seems that an unstoppable force of nature, a doomed field trip, and a strange case of amnesia can easily coexist in a bizarre parallel universe, where a desperate Mitsuko is always on the run from something inexplicable, intangible, and utterly deadly. However, that's not all. Amid piles of fresh dead bodies, mounds of scorching bullet shells, and rivulets of fragrant young blood, frail Mitsuko must fight to stay alive, before her already messed up day becomes even stranger. But, the question still remains. Who is the enemy?",,995024
1019,It's a Wonderful Knife,5.079,2023-11-10,en,tt27619382,"Comedy, Horror, Mystery","After saving her town from a psychotic killer, Winnie Carruthers' life is less than wonderful. When she wishes she'd never been born, she finds herself in a nightmare parallel universe where without her, things could be much, much...","$811,818",970781
1020,The Ninth,6.3,2019-11-07,ru,tt11253526,"Adventure, Crime, Horror","Petersburg at the end of the 19th century was embraced by a massive enthusiasm for the occult sciences and esotericism. British medium Olivia Reed arrives in the capital of the Russian Empire on tour and gathers crowds of people at her public spiritualistic sessions. At this time, a series of ritual mysterious murders takes place in the city. Girls are abducted on the streets, their mutilated bodies are found in various parts of the city. The investigation is carried out by a young police officer Rostov and his assistant Ganin. With each new victim, things are becoming more confused. Suspicion leads Rostov to Olivia, and he decides to turn to her in the hope that her genuine or imaginary ability to summon the spirits of the dead can help to get on the trail of the killer.",,958558
1021,The Endless,6.335,2017-11-05,en,tt3986820,"Horror, Mystery, Sci-Fi","This mind-bending thriller follows two brothers who receive a cryptic video message inspiring them to revisit the UFO death cult they escaped a decade earlier. Hoping to find the closure that they couldn't as young men, they're forced to reconsider the cult's beliefs when confronted with unexplainable phenomena surrounding the camp. As the members prepare for the coming of a mysterious event, the brothers race to unravel the seemingly impossible truth before their lives become permanently entangled with the cult.","$272,020",956425
